Year,CO2 (ppmv),Temperature,Year(for Temp),Celsius Temperature,Temperature Anomaly,Year (for CH4),CH4 Mean,Year (for Ire records),Annual Mean Temperature (Ire),Temp Anomaly (Ire),Year (for Ire records),Annual Mean Precipitation (Ire),Precipitation Anomaly (Ire)
-30129.599999999995,193.90502757875,218.7,-327227.1,-54.44999999999999,1.288505747126429,-162599,384.0,,,,,,
-30076.9,193.3257604058,217.9,-327098.2,-55.24999999999997,0.488505747126446,-162024,393.0,,,,,,
-29983.9,192.507154839675,218.1,-326970.8,-55.04999999999998,0.6885057471264346,-161415,417.0,,,,,,
-29868.4,192.9276430365,218.0,-326843.0,-55.14999999999998,0.5885057471264403,-160896,411.0,,,,,,
-29842.1,193.71283854975,218.3,-326719.0,-54.849999999999966,0.8885057471264517,-160371,442.0,,,,,,
-29574.1,189.946864958,218.0,-326593.1,-55.14999999999998,0.5885057471264403,-159840,413.0,,,,,,
-29406.4,188.4753253155,218.8,-326474.2,-54.349999999999966,1.3885057471264517,-159389,424.0,,,,,,
-29155.2,187.999563507075,218.5,-326352.5,-54.64999999999998,1.0885057471264403,-158661,410.0,,,,,,
-28825.7,190.3322228457,218.0,-326225.9,-55.14999999999998,0.5885057471264403,-158058,415.0,,,,,,
-28763.0,187.1432812245,217.7,-326095.7,-55.44999999999999,0.2885057471264289,-157526,407.0,,,,,,
-28578.800000000003,182.936081584225,218.0,-325967.9,-55.14999999999998,0.5885057471264403,-157048,440.0,,,,,,
-28450.5,184.2981804458,217.7,-325837.6,-55.44999999999999,0.2885057471264289,-156570,407.0,,,,,,
-28362.7,185.9886464213,217.7,-325708.1,-55.44999999999999,0.2885057471264289,-156047,410.0,,,,,,
-28327.9,186.5173876995,218.2,-325583.1,-54.94999999999999,0.788505747126429,-155481,400.0,,,,,,
-28231.7,188.475316491,217.8,-325454.0,-55.349999999999966,0.3885057471264517,-154833,422.0,,,,,,
-28151.5,188.2467783878,217.6,-325323.1,-55.54999999999998,0.1885057471264346,-154208,399.0,,,,,,
-28049.0,191.5673410079,217.8,-325194.1,-55.349999999999966,0.3885057471264517,-153615,407.0,,,,,,
-28002.1,191.375496743275,217.8,-325065.8,-55.349999999999966,0.3885057471264517,-153072,385.0,,,,,,
-27887.800000000003,190.9669244527,218.5,-324944.7,-54.64999999999998,1.0885057471264403,-152515,393.0,,,,,,
-27792.8,191.28441196185,217.9,-324818.5,-55.24999999999997,0.488505747126446,-151972,403.0,,,,,,
-27731.2,189.77280474485,218.0,-324692.8,-55.14999999999998,0.5885057471264403,-151388,402.0,,,,,,
-27659.2,189.24251845,217.6,-324562.6,-55.54999999999998,0.1885057471264346,-150831,413.0,,,,,,
-27460.2,189.2132558424,217.3,-324428.2,-55.849999999999966,-0.1114942528735483,-150411,426.0,,,,,,
-27416.1,189.82870639425,217.4,-324294.5,-55.74999999999997,-0.0114942528735539,-149765,422.0,,,,,,
-27373.9,191.0119519104,217.1,-324157.8,-56.04999999999998,-0.3114942528735653,-149233,432.0,,,,,,
-27299.6,192.39141674277,216.9,-324019.1,-56.24999999999997,-0.511494252873554,-148698,400.0,,,,,,
-27255.3,188.0966829643,217.0,-323881.1,-56.14999999999998,-0.4114942528735597,-148176,404.0,,,,,,
-27200.7,192.26433856792505,216.6,-323738.4,-56.54999999999998,-0.8114942528735654,-147686,441.0,,,,,,
-27058.9,192.8724796734,217.0,-323599.8,-56.14999999999998,-0.4114942528735597,-147240,433.0,,,,,,
-26998.6,193.2594032754,217.3,-323465.1,-55.849999999999966,-0.1114942528735483,-146632,428.0,,,,,,
-26952.7,192.68758991725,217.3,-323331.2,-55.849999999999966,-0.1114942528735483,-146084,471.0,,,,,,
-26891.9,193.8897968002,216.9,-323191.0,-56.24999999999997,-0.511494252873554,-145559,423.0,,,,,,
-26774.3,193.80250764615,216.4,-323045.3,-56.74999999999997,-1.011494252873554,-145098,421.0,,,,,,
-26676.4,192.8154242622,216.8,-322902.7,-56.349999999999966,-0.6114942528735483,-144483,410.0,,,,,,
-26627.4,193.1001041801,215.8,-322749.8,-57.349999999999966,-1.6114942528735483,-144079,402.0,,,,,,
-26476.9,189.6458701976,216.5,-322603.5,-56.64999999999998,-0.9114942528735596,-143449,391.0,,,,,,
-26463.9,189.156744422,216.3,-322455.8,-56.849999999999966,-1.1114942528735483,-142884,375.0,,,,,,
-26419.7,192.63389865615,216.1,-322305.4,-57.04999999999998,-1.3114942528735654,-142352,401.0,,,,,,
-26321.6,191.5941937651,216.0,-322153.2,-57.14999999999998,-1.4114942528735597,-141849,401.0,,,,,,
-26264.1,191.816137593,215.4,-321992.7,-57.74999999999997,-2.011494252873554,-141260,385.0,,,,,,
-26147.3,189.9575796803749,215.7,-321836.5,-57.44999999999999,-1.711494252873571,-140827,375.0,,,,,,
-26023.2,189.286787345625,215.9,-321682.8,-57.24999999999997,-1.511494252873554,-140217,368.0,,,,,,
-25977.1,188.98634898427505,215.4,-321521.2,-57.74999999999997,-2.011494252873554,-139668,359.0,,,,,,
-25935.0,189.27849064935,215.4,-321359.0,-57.74999999999997,-2.011494252873554,-139125,349.0,,,,,,
-25916.4,190.5849616488,215.1,-321192.2,-58.04999999999998,-2.3114942528735654,-138568,342.0,,,,,,
-25870.7,187.586392521325,214.9,-321022.6,-58.24999999999997,-2.511494252873554,-138021,358.0,,,,,,
-25768.6,189.304523923175,215.0,-320853.4,-58.14999999999998,-2.41149425287356,-137455,432.0,,,,,,
-25764.1,190.6078690615,214.4,-320677.0,-58.74999999999997,-3.011494252873554,-136919,368.0,,,,,,
-25737.0,192.712370759625,215.3,-320512.5,-57.849999999999966,-2.1114942528735483,-136501,406.0,,,,,,
-25711.3,191.46001174245,214.3,-320333.5,-58.849999999999966,-3.1114942528735483,-135869,395.0,,,,,,
-25636.4,191.95350057715,214.4,-320155.3,-58.74999999999997,-3.011494252873554,-135575,395.0,,,,,,
-25599.7,191.5337587855875,214.3,-319974.8,-58.849999999999966,-3.1114942528735483,-134856,375.0,,,,,,
-25552.800000000003,191.23379793375,214.0,-319789.2,-59.14999999999998,-3.41149425287356,-134422,409.0,,,,,,
-25491.9,191.953133708875,213.2,-319589.9,-59.94999999999999,-4.211494252873571,-133853,382.0,,,,,,
-25330.1,190.0614572262,213.6,-319397.2,-59.54999999999998,-3.811494252873565,-133352,404.0,,,,,,
-25220.2,194.928153007,213.4,-319201.3,-59.74999999999997,-4.011494252873554,-132850,415.0,,,,,,
-25134.800000000003,186.271358966325,213.1,-318998.8,-60.04999999999998,-4.311494252873565,-132439,436.0,,,,,,
-25092.0,187.3935686286,213.1,-318795.7,-60.04999999999998,-4.311494252873565,-132034,428.0,,,,,,
-25004.9,188.0846282088,213.1,-318594.2,-60.04999999999998,-4.311494252873565,-131653,506.0,,,,,,
-24907.8,186.43114764435,213.1,-318392.3,-60.04999999999998,-4.311494252873565,-131289,449.0,,,,,,
-24753.7,185.43660435787496,213.0,-318187.3,-60.14999999999998,-4.41149425287356,-130926,460.0,,,,,,
-24587.1,185.5131813934,212.3,-317969.1,-60.849999999999966,-5.111494252873548,-130596,462.0,,,,,,
-24510.7,186.0128248,213.2,-317768.2,-59.94999999999999,-4.211494252873571,-130258,461.0,,,,,,
-24365.000000000004,183.7673068405,213.4,-317571.8,-59.74999999999997,-4.011494252873554,-129956,456.0,,,,,,
-24304.5,184.5716823558,214.0,-317387.0,-59.14999999999998,-3.41149425287356,-129674,479.0,,,,,,
-24066.000000000004,184.51815170625,214.4,-317207.2,-58.74999999999997,-3.011494252873554,-129401,494.0,,,,,,
-23836.0,186.541161542,214.0,-317022.2,-59.14999999999998,-3.41149425287356,-129163,493.0,,,,,,
-23593.6,183.378918299,214.2,-316840.8,-58.94999999999999,-3.211494252873571,-128925,487.0,,,,,,
-23401.1,182.66041686875,214.1,-316657.8,-59.04999999999998,-3.3114942528735654,-128690,518.0,,,,,,
-23213.6,180.69369987575,214.5,-316480.7,-58.64999999999998,-2.91149425287356,-128459,521.0,,,,,,
-22693.6,180.565516782075,214.6,-316305.7,-58.54999999999998,-2.8114942528735654,-128283,499.0,,,,,,
-22319.8,186.726894870075,214.8,-316133.2,-58.349999999999966,-2.6114942528735483,-128061,512.0,,,,,,
-22127.7,184.6823772,214.7,-315960.9,-58.44999999999999,-2.711494252873571,-127856,515.0,,,,,,
-21923.8,183.12944747075,215.0,-315794.8,-58.14999999999998,-2.41149425287356,-127679,531.0,,,,,,
-21650.5,187.985359152,216.7,-315649.6,-56.44999999999999,-0.711494252873571,-127495,551.0,,,,,,
-21495.2,186.77935625475,216.1,-315499.1,-57.04999999999998,-1.3114942528735654,-127324,552.0,,,,,,
-21408.4,193.532820435975,215.7,-315341.8,-57.44999999999999,-1.711494252873571,-127147,537.0,,,,,,
-21326.7,197.67188495835,215.1,-315176.8,-58.04999999999998,-2.3114942528735654,-126971,535.0,,,,,,
-21235.0,188.6041093398,215.5,-315014.9,-57.64999999999998,-1.91149425287356,-126800,644.0,,,,,,
-21157.3,190.08050149462505,213.9,-314829.5,-59.24999999999997,-3.511494252873554,-126635,726.0,,,,,,
-21063.8,190.53007546182505,214.1,-314648.2,-59.04999999999998,-3.3114942528735654,-126473,722.0,,,,,,
-21044.0,189.397339585125,215.3,-314484.2,-57.849999999999966,-2.1114942528735483,-126320,704.0,,,,,,
-20883.6,186.13368892427505,214.9,-314315.3,-58.24999999999997,-2.511494252873554,-126158,715.0,,,,,,
-20799.300000000003,190.0135889095,214.6,-314139.9,-58.54999999999998,-2.8114942528735654,-125983,706.0,,,,,,
-20700.8,188.4866056205,214.1,-313958.0,-59.04999999999998,-3.3114942528735654,-125824,692.0,,,,,,
-20654.1,185.207494535,214.6,-313782.7,-58.54999999999998,-2.8114942528735654,-125687,679.0,,,,,,
-20600.1,184.67921815,214.3,-313603.7,-58.849999999999966,-3.1114942528735483,-125646,681.0,,,,,,
-20397.6,187.0216472475,214.0,-313420.1,-59.14999999999998,-3.41149425287356,-125471,677.0,,,,,,
-20342.2,187.2242115241,215.0,-313250.3,-58.14999999999998,-2.41149425287356,-125278,670.0,,,,,,
-20280.886,191.2705275530216,213.9,-313066.0,-59.24999999999997,-3.511494252873554,-125080,646.0,,,,,,
-20105.594,187.38113959770783,214.4,-312887.4,-58.74999999999997,-3.011494252873554,-124906,650.0,,,,,,
-19963.629,190.7825043804128,213.4,-312693.8,-59.74999999999997,-4.011494252873554,-124729,651.0,,,,,,
-19840.593,187.9571766507431,213.8,-312505.8,-59.349999999999966,-3.611494252873548,-124537,640.0,,,,,,
-19612.853,185.2260525920329,213.8,-312317.2,-59.349999999999966,-3.611494252873548,-124322,660.0,,,,,,
-19395.184,187.24278170075527,212.8,-312110.4,-60.349999999999966,-4.611494252873548,-124109,650.0,,,,,,
-19262.702,190.05178294941007,213.1,-311909.8,-60.04999999999998,-4.311494252873565,-123915,658.0,,,,,,
-19117.69,188.40117180397905,213.5,-311714.7,-59.64999999999998,-3.91149425287356,-123684,656.0,,,,,,
-19014.428,190.87078412905063,212.8,-311509.0,-60.349999999999966,-4.611494252873548,-123486,647.0,,,,,,
-18878.392,192.6575020110712,213.3,-311310.4,-59.849999999999966,-4.111494252873548,-123275,642.0,,,,,,
-18716.489,187.76130879373025,212.4,-311097.2,-60.74999999999997,-5.011494252873554,-123071,642.0,,,,,,
-18586.804,193.92595404672443,212.9,-310891.3,-60.24999999999997,-4.511494252873554,-122872,627.0,,,,,,
-18457.601,189.9902249511881,212.9,-310686.7,-60.24999999999997,-4.511494252873554,-122704,632.0,,,,,,
-18263.307,190.47301770392272,213.0,-310483.9,-60.14999999999998,-4.41149425287356,-122440,622.0,,,,,,
-18068.696,193.72302093582547,212.8,-310276.8,-60.349999999999966,-4.611494252873548,-122243,621.0,,,,,,
-17933.882,196.05515178135056,212.0,-310054.9,-61.14999999999998,-5.41149425287356,-122048,614.0,,,,,,
-17841.188,193.60063929670704,212.6,-309843.5,-60.54999999999998,-4.811494252873565,-121850,611.0,,,,,,
-17679.493,191.41876528996983,212.2,-309626.2,-60.94999999999999,-5.211494252873571,-121639,616.0,,,,,,
-17618.151,188.95303905155183,212.6,-309415.1,-60.54999999999998,-4.811494252873565,-121438,615.0,,,,,,
-17492.725,191.51661846127155,211.7,-309186.4,-61.44999999999999,-5.711494252873571,-121232,608.0,,,,,,
-17332.155,191.584282023408,212.2,-308968.0,-60.94999999999999,-5.211494252873571,-121053,607.0,,,,,,
-17202.786,191.0855048576497,212.3,-308753.4,-60.849999999999966,-5.111494252873548,-120817,607.0,,,,,,
-17043.816,192.7099140092297,212.6,-308543.8,-60.54999999999998,-4.811494252873565,-120605,599.0,,,,,,
-16916.913,188.49917580509657,212.3,-308328.8,-60.849999999999966,-5.111494252873548,-120407,608.0,,,,,,
-16885.152,188.43646889385016,211.9,-308107.0,-61.24999999999997,-5.511494252873554,-120211,607.0,,,,,,
-16853.635,192.9746062473733,212.5,-307895.8,-60.64999999999998,-4.91149425287356,-119997,609.0,,,,,,
-16797.045,191.2709926696737,212.1,-307676.5,-61.04999999999998,-5.311494252873565,-119792,603.0,,,,,,
-16727.396,193.90294365325792,211.7,-307449.0,-61.44999999999999,-5.711494252873571,-119586,610.0,,,,,,
-16632.943,188.57060817148653,211.5,-307218.2,-61.64999999999998,-5.91149425287356,-119384,613.0,,,,,,
-16569.994,187.6657005045612,211.3,-306982.8,-61.849999999999966,-6.111494252873548,-119173,601.0,,,,,,
-16536.591,187.0879474951784,211.7,-306755.6,-61.44999999999999,-5.711494252873571,-118965,598.0,,,,,,
-16507.829,187.44688100668245,210.8,-306510.9,-62.349999999999966,-6.611494252873548,-118763,613.0,,,,,,
-16472.425,188.4698498760077,211.5,-306279.3,-61.64999999999998,-5.91149425287356,-118547,591.0,,,,,,
-16441.159,188.2127161368506,212.6,-306071.7,-60.54999999999998,-4.811494252873565,-118323,568.0,,,,,,
-16410.352,188.7315750218416,213.1,-305874.1,-60.04999999999998,-4.311494252873565,-118120,576.0,,,,,,
-16374.393,187.1210722823276,212.7,-305669.2,-60.44999999999999,-4.711494252873571,-117892,566.0,,,,,,
-16345.805,189.03208526365853,212.9,-305468.1,-60.24999999999997,-4.511494252873554,-117679,571.0,,,,,,
-16314.682,188.52153443206024,212.7,-305265.3,-60.44999999999999,-4.711494252873571,-117462,567.0,,,,,,
-16282.181,188.87750852438725,213.6,-305077.8,-59.54999999999998,-3.811494252873565,-117290,591.0,,,,,,
-16251.792,185.64837724764448,213.9,-304897.2,-59.24999999999997,-3.511494252873554,-117013,579.0,,,,,,
-16223.163,189.0114574096496,214.2,-304720.9,-58.94999999999999,-3.211494252873571,-116794,578.0,,,,,,
-16189.755,184.87510819689115,213.5,-304532.8,-59.64999999999998,-3.91149425287356,-116559,565.0,,,,,,
-16160.627,188.59044595252607,212.9,-304334.0,-60.24999999999997,-4.511494252873554,-116319,579.0,,,,,,
-16131.597000000002,188.64072093684447,213.1,-304139.4,-60.04999999999998,-4.311494252873565,-116086,545.0,,,,,,
-16100.092,187.7267726989902,213.0,-303942.0,-60.14999999999998,-4.41149425287356,-115866,548.0,,,,,,
-16074.45,187.78531136917945,212.8,-303742.4,-60.349999999999966,-4.611494252873548,-115390,546.0,,,,,,
-16042.042,188.9556833468375,213.7,-303556.8,-59.44999999999999,-3.711494252873571,-115145,533.0,,,,,,
-16015.825,188.6564989836098,212.7,-303357.4,-60.44999999999999,-4.711494252873571,-114892,544.0,,,,,,
-15985.988,188.54215704394005,213.1,-303162.0,-60.04999999999998,-4.311494252873565,-114649,528.0,,,,,,
-15957.158,191.7237910053392,212.4,-302955.4,-60.74999999999997,-5.011494252873554,-114388,504.0,,,,,,
-15930.995,190.2606131810841,212.9,-302757.9,-60.24999999999997,-4.511494252873554,-114123,495.0,,,,,,
-15904.603,189.51763426245728,212.5,-302553.3,-60.64999999999998,-4.91149425287356,-113863,501.0,,,,,,
-15875.432,191.20739896471937,212.1,-302340.5,-61.04999999999998,-5.311494252873565,-113586,496.0,,,,,,
-15847.574,187.25256339861124,211.8,-302122.6,-61.349999999999966,-5.611494252873548,-113315,501.0,,,,,,
-15819.713,191.7049630706334,212.0,-301908.4,-61.14999999999998,-5.41149425287356,-113052,472.0,,,,,,
-15793.75,190.411456374954,212.2,-301698.7,-60.94999999999999,-5.211494252873571,-112779,474.0,,,,,,
-15767.049,189.5231390515472,211.2,-301469.5,-61.94999999999999,-6.211494252873571,-112506,473.0,,,,,,
-15741.214,191.5189594499656,211.1,-301238.3,-62.04999999999998,-6.311494252873565,-111937,471.0,,,,,,
-15715.057,194.3760035369042,211.1,-301008.4,-62.04999999999998,-6.311494252873565,-111646,471.0,,,,,,
-15687.878,193.21020619774924,211.5,-300786.1,-61.64999999999998,-5.91149425287356,-111384,451.0,,,,,,
-15662.004,195.79039289658348,211.1,-300556.0,-62.04999999999998,-6.311494252873565,-111003,467.0,,,,,,
-15636.251,196.9632882286796,211.7,-300337.6,-61.44999999999999,-5.711494252873571,-110683,464.0,,,,,,
-15611.459,192.6236483930915,211.9,-300125.4,-61.24999999999997,-5.511494252873554,-110361,455.0,,,,,,
-15584.589,192.37047527166976,212.3,-299921.9,-60.849999999999966,-5.111494252873548,-110035,456.0,,,,,,
-15560.868,191.5857343990861,213.1,-299733.8,-60.04999999999998,-4.311494252873565,-109699,474.0,,,,,,
-15535.291,191.4761142959414,212.7,-299537.8,-60.44999999999999,-4.711494252873571,-109359,473.0,,,,,,
-15510.991000000002,193.00049226913703,212.4,-299336.3,-60.74999999999997,-5.011494252873554,-109032,496.0,,,,,,
-15484.971,190.75739808941373,212.2,-299132.6,-60.94999999999999,-5.211494252873571,-108720,492.0,,,,,,
-15460.026000000002,191.8856673685563,211.7,-298917.8,-61.44999999999999,-5.711494252873571,-108380,505.0,,,,,,
-15435.299,193.02021337722056,211.6,-298702.3,-61.54999999999998,-5.811494252873565,-108043,502.0,,,,,,
-15410.496,190.50284337603904,211.9,-298491.7,-61.24999999999997,-5.511494252873554,-107699,509.0,,,,,,
-15361.873,194.651413175494,211.7,-298278.6,-61.44999999999999,-5.711494252873571,-107361,495.0,,,,,,
-15337.896,195.87573909141443,211.6,-298062.7,-61.54999999999998,-5.811494252873565,-107012,508.0,,,,,,
-15286.245,198.29417538469403,211.4,-297844.0,-61.74999999999997,-6.011494252873554,-106627,486.0,,,,,,
-15213.698,198.631089252931,211.1,-297619.0,-62.04999999999998,-6.311494252873565,-106235,475.0,,,,,,
-15141.847000000002,202.1012164231453,210.6,-297384.2,-62.54999999999998,-6.811494252873565,-105868,464.0,,,,,,
-15044.774,204.3247383426767,210.4,-297147.0,-62.74999999999997,-7.011494252873554,-105530,460.0,,,,,,
-14978.830999999998,202.9290476816134,212.0,-296940.0,-61.14999999999998,-5.41149425287356,-105207,445.0,,,,,,
-14919.315,205.18509194320177,211.3,-296720.3,-61.849999999999966,-6.111494252873548,-104899,483.0,,,,,,
-14847.544999999998,205.5254887694144,210.9,-296492.4,-62.24999999999997,-6.511494252873554,-104598,591.0,,,,,,
-14783.527999999998,210.24939480334604,211.1,-296269.1,-62.04999999999998,-6.311494252873565,-104326,595.0,,,,,,
-14705.879,213.15469236971649,211.5,-296055.1,-61.64999999999998,-5.91149425287356,-104042,601.0,,,,,,
-14640.012,208.4614276166706,211.9,-295849.3,-61.24999999999997,-5.511494252873554,-103749,618.0,,,,,,
-14603.508999999998,208.65010901966767,212.3,-295651.4,-60.849999999999966,-5.111494252873548,-103414,572.0,,,,,,
-14559.932,207.9470733853761,212.6,-295460.2,-60.54999999999998,-4.811494252873565,-103084,596.0,,,,,,
-14522.034,213.9380167825644,213.3,-295280.8,-59.849999999999966,-4.111494252873548,-102774,602.0,,,,,,
-14508.381,217.18722610003744,212.1,-295080.2,-61.04999999999998,-5.311494252873565,-102470,581.0,,,,,,
-14481.323,211.7934498012063,211.6,-294869.0,-61.54999999999998,-5.811494252873565,-102154,573.0,,,,,,
-14460.705999999998,212.94888538923,211.1,-294648.3,-62.04999999999998,-6.311494252873565,-101837,559.0,,,,,,
-14441.886,209.50810411665643,211.3,-294432.2,-61.849999999999966,-6.111494252873548,-101508,515.0,,,,,,
-14424.888,211.2133503062316,210.7,-294202.2,-62.44999999999999,-6.711494252873571,-101207,498.0,,,,,,
-14404.228,214.8309479320241,210.5,-293970.2,-62.64999999999998,-6.91149425287356,-100893,470.0,,,,,,
-14387.251,212.4297076897044,210.7,-293740.8,-62.44999999999999,-6.711494252873571,-100592,472.0,,,,,,
-14367.429,214.5978424508933,210.8,-293514.9,-62.349999999999966,-6.611494252873548,-100295,509.0,,,,,,
-14346.958,212.84367513227136,211.9,-293310.4,-61.24999999999997,-5.511494252873554,-100072,491.0,,,,,,
-14328.743,214.2212288682848,211.1,-293093.1,-62.04999999999998,-6.311494252873565,-99741,511.0,,,,,,
-14310.727,218.56382460975144,210.7,-292866.8,-62.44999999999999,-6.711494252873571,-99481,542.0,,,,,,
-14290.564,220.48517092637948,210.5,-292637.4,-62.64999999999998,-6.91149425287356,-99219,538.0,,,,,,
-14272.957,223.2363153157684,211.6,-292428.9,-61.54999999999998,-5.811494252873565,-98949,547.0,,,,,,
-14258.708,227.3244742360862,211.3,-292216.8,-61.849999999999966,-6.111494252873548,-98669,537.0,,,,,,
-14237.461,221.4898462550321,212.2,-292020.3,-60.94999999999999,-5.211494252873571,-98379,547.0,,,,,,
